ID,Reason_id,Reason,Text,Age,Gender,Education,Income,Physically_occupation,Political_affiliation,Support
13756,2,Financial concerns,"""It's a lot of people that retire early, and I think that's an important time to think about retirement,"" he said.",0,0,0,1,1,2,1
13757,4,Family Responsibilities,I'm sure many of you have heard of the family responsibilities that are part of your retirement plan. These include the following:,5,0,2,1,0,0,1
13758,4,Family Responsibilities,I think it's a very important issue. I don't think we're going to find a lot of people who want to retire,3,0,3,4,0,2,1
13759,2,Financial concerns,"I'm not sure there's a lot of information out there about retirement, but I think that's probably the biggest factor. In a",0,0,2,6,0,2,0
13760,1,Health problems,It's a very important issue. A lot of people don't have any health problems at all. It's hard to figure out what,6,1,3,4,0,2,1
13761,3,Job Dissatisfaction,This is a question that I've had a lot of conversations with some of my friends and family over the last couple of years,0,1,2,2,0,2,1
13762,1,Health problems,What's your favorite way to retire?,2,0,2,5,1,0,0
13763,4,Family Responsibilities,"What are the best ways to retire at age 65, and how do they differ from other age groups? Parenting, Health,",5,0,0,2,0,1,0
13764,0,Laziness,Laziness is a huge issue. People who retire early tend to have lower incomes and lower health care costs. It's not just,6,0,1,1,0,2,1
13765,2,Financial concerns,"I'm sure there are some people who have a financial problem, but I'm not sure if they have all the answers. I think",0,1,2,4,0,2,1
13766,4,Family Responsibilities,"If you look at the U.S. Census Bureau's annual family retirement report, you'll see that about 75 percent of Americans",0,1,2,1,0,0,1
13767,4,Family Responsibilities,The answer is: you don't need to retire until you have a family. You can retire after you've been married for at,2,1,1,4,1,2,1
13768,3,Job Dissatisfaction,"This is an interesting question, and one that has a lot to do with the number of people who retire early. In the",5,0,2,0,0,0,0
13769,3,Job Dissatisfaction,"Here's a look at some of the factors that contribute to job dissatisfaction. When you're 65, your job satisfaction is at",6,0,1,5,1,1,0
13770,3,Job Dissatisfaction,"The answer is that people who retire early are more likely to be unemployed, have higher incomes, or have lower incomes than those",3,1,3,0,0,0,1
13771,1,Health problems,"I'm sure that most people are going to have one or two health problems, but I don't think it's a big deal for",0,0,1,2,1,0,1
13772,0,Laziness,There are two main reasons for this. One is that people have to do some work in order to be able to retire. Another is,1,0,2,1,0,0,0
13773,4,Family Responsibilities,"Family responsibilities are important for many reasons. For example, it's important to maintain a healthy lifestyle and to be able to work.",1,0,3,5,0,1,0
13774,1,Health problems,,4,1,1,2,0,1,1
13775,0,Laziness,I think the biggest reason is that people don't want to live longer. They think they'll retire sooner or later. But they have,6,0,0,1,0,0,0
13776,1,Health problems,"The majority of people who retire after 65 are those who are ill or elderly, including those with chronic illnesses, such as cancer, heart",5,1,3,3,1,2,1
13777,3,Job Dissatisfaction,What are some of the reasons why you're retiring before you reach retirement age? The Age at Retirement.,4,1,1,1,1,2,0
13778,4,Family Responsibilities,"If you're retiring early, there are a number of things you can do to help your retirement savings. Here are some of the",5,0,0,4,0,2,1
13779,3,Job Dissatisfaction,Source: Pew Research Center.,5,1,3,2,1,0,0
13780,4,Family Responsibilities,What are the main reasons why you don't have a job? Work Life Balance.,5,1,1,0,1,2,1
13781,0,Laziness,"Laziness is a common factor in retirement decisions. In fact, it's one of the biggest reasons that people choose to retire early",0,0,2,2,1,1,0
13782,1,Health problems,The answer is that people who are getting older tend to have lower levels of health problems than those who aren't. That's because people,5,0,1,1,1,2,1
13783,3,Job Dissatisfaction,,0,0,2,4,0,1,1
13784,3,Job Dissatisfaction,"Answer: The most popular reason for retirement is because of the work you do, the quality of your work, or the job",3,1,3,3,1,0,0
13785,1,Health problems,A lot of people are retiring early because they're experiencing a financial crisis. They're not going to be able to afford their retirement.,3,0,3,0,1,2,0
13786,2,Financial concerns,"Well, I think it's probably due to a lot of things. There are many factors, but one of the main ones that is",3,1,1,5,1,0,1
13787,4,Family Responsibilities,What are the main factors that contribute to retirement? Personal Interests.1. What are your personal interests? What do,2,0,1,3,1,2,1
13788,4,Family Responsibilities,"There are three main family responsibilities that are common to all of us: maintaining our family finances, caring for our children, and caring",1,1,3,3,1,2,1
13789,0,Laziness,I think you're right about that. The reason is that it's not a good idea to retire at an age when you don't,6,1,0,0,0,2,0
13790,1,Health problems,The first thing that seems to be a big reason is that people who aren't in their 60s and 70s are going to die,0,1,0,2,1,0,1
13791,1,Health problems,I don't know the answer to that question. I'm sure there are a lot of people who have had some sort of health problem,4,1,2,3,0,0,1
13792,1,Health problems,"""I think it's a combination of the two,"" says the researcher. ""It's very common for people to have health problems that",2,0,2,1,0,1,0
13793,2,Financial concerns,"""People want to retire at a younger age. It's not that they can't afford it, it's that it takes a lot",2,0,2,2,1,2,1
13794,0,Laziness,Laziness is not a big deal. It's just the way things are. I don't have a problem with people retiring before,3,0,1,0,0,1,0
13795,4,Family Responsibilities,"If you are retired before age 65, it is important to understand that your spouse or children will not be able to retire for a",1,1,1,2,0,1,0
13796,2,Financial concerns,I think the biggest reason is that we're getting older and we don't have the money to pay for our retirements. We have,0,1,0,3,0,2,1
13797,3,Job Dissatisfaction,"I'm not sure what it is that people do. I don't know if it's a sense of entitlement, or if",1,0,3,2,1,2,0
13798,2,Financial concerns,"I'm sure you have noticed that retirement has become a big part of our lives, and we are always looking for ways to improve our",0,0,2,2,1,0,1
13799,0,Laziness,A recent study in the Journal of the American Medical Association found that people who are retiring before age 65 are more likely than those who were,1,0,1,5,1,2,0
13800,3,Job Dissatisfaction,I don't know. I think it's because we're not having a good time. We're having the worst time of,3,1,2,4,1,1,1
13801,0,Laziness,I don't know. That's not a big deal. It's probably a good thing we're making a lot of money and we,4,0,1,6,0,0,0
13802,2,Financial concerns,It's true that retirement is one of the few things that really makes a difference in your life. But it's also one that makes,4,0,1,5,0,0,0
13803,3,Job Dissatisfaction,"The answer is that it's probably a combination of both. The more people in your household retire early, the more likely they",5,1,2,3,1,2,1
13804,2,Financial concerns,I don't know. I'm not sure. But I think it's a pretty big deal. It's something that you've probably,3,0,0,4,0,0,1
13805,3,Job Dissatisfaction,I don't know. I think it's a good thing that people are able to get by on their own. It's,5,1,3,1,1,1,1
13806,0,Laziness,"There are many reasons for this. One of the reasons is that retirement is a time when you're not actually doing well, and your",6,0,1,2,1,1,1
13807,4,Family Responsibilities,The average retirement age for families is 65. That's the median age at which a family is expected to retire. The average age,3,1,2,2,0,0,1
13808,0,Laziness,"Laziness is a big problem for many people, especially those who are older than 65. And that's why we need to make",5,0,3,1,1,1,1
13809,3,Job Dissatisfaction,"As you can see, there is no way to predict what will happen to your job satisfaction over time, but I think that",0,1,0,4,0,1,0
13810,0,Laziness,"Laziness is a good reason to retire early, especially if you're going to be working full-time. If you work for",4,0,0,0,1,0,0
13811,1,Health problems,"A: I don't know, but it's a very common problem. I think there are two reasons. One is that you have",2,1,2,7,0,1,1
13812,3,Job Dissatisfaction,Here's what you can do to help you make sense of it. I'm sure that this post will be helpful for some,5,0,3,6,0,0,1
13813,4,Family Responsibilities,"When it comes to retirement, it's hard to say exactly what you're going to do when you retire. It depends on how",2,1,2,4,1,0,1
13814,4,Family Responsibilities,"There are many factors that contribute to retirement, but one of them is family responsibilities. The most important factor is your family's age",4,1,3,3,1,1,0
13815,2,Financial concerns,"The answer is very simple. When you retire, you don't have to worry about your 401(k) plan. You can still",3,0,3,1,0,0,0
13816,3,Job Dissatisfaction,"What is your current job satisfaction level? It depends on a number of factors, including how much work you're doing, the",4,0,2,0,1,0,0
13817,2,Financial concerns, Do you have a plan for retirement?I don't think that's a good thing. I think it's just a matter of time,3,0,2,0,1,2,1
13818,4,Family Responsibilities,"The main reason is that they are unable to work full-time, so they may not be able to support themselves financially. They",1,1,1,2,1,2,0
13819,3,Job Dissatisfaction,The majority of people who retire early in life are those who have completed at least part-time jobs. This is not the,4,0,2,0,1,1,0
13820,3,Job Dissatisfaction,What are your thoughts on the retirement age? Let us know in the comments below.,4,1,2,2,1,2,0
13821,4,Family Responsibilities,This question is often asked by retirees who are thinking about retiring early. It is a question that many of us have asked ourselves.,2,1,2,2,0,2,1
13822,0,Laziness,"Laziness is a very common factor in the decision-making process, and it is one of the main reasons why a retiree",4,1,1,5,0,0,0
13823,3,Job Dissatisfaction,I think it's because people don't want to work for a living. They want a good job. I think that's,0,1,1,1,0,2,1
13824,3,Job Dissatisfaction,"The most commonly cited reason for retirement is because of a lack of job satisfaction. In fact, most people who retire after age",3,0,0,3,1,2,0
13825,2,Financial concerns,"The biggest reason for retiring early is that you are not making enough money to pay for your family's medical bills, your child's education",0,1,3,7,1,2,0
13826,0,Laziness,"Laziness is a condition that is caused by a lack of physical activity. It is often linked to poor nutrition, obesity, and",1,1,3,1,1,2,0
13827,3,Job Dissatisfaction,"The most commonly cited reason for retirement is an inability to pay bills. According to the Pew Research Center, 30 percent of Americans",0,1,3,2,1,1,1
13828,1,Health problems,"Marilyn: Well, I think it's a combination of a lot of things. One of the reasons I'm retiring is because",0,0,2,2,1,1,1
13829,4,Family Responsibilities,"The following are some of the common reasons why retirement is a good time for people to retire. They are not all the same,",0,1,3,7,1,1,0
13830,1,Health problems,"I think it's probably the same thing. I mean, there's a lot of people who are retiring, and they're getting older",0,0,0,1,0,1,0
13831,2,Financial concerns,"Well, you know, I think that there's a lot of money that comes out of retirement, and I don't think you can",4,1,0,2,0,1,0
13832,3,Job Dissatisfaction,This is a question that's been asked many times over the years. The answer is that most people want to live longer.,6,0,1,3,1,2,0
13833,4,Family Responsibilities,It's easy to understand why we don't retire early. We have to be able to work full time for the rest of our,3,1,0,3,1,1,0
13834,2,Financial concerns,"There are many reasons why retirees do not retire. First, there is a strong belief that the retirement age should remain at least 65.",6,0,0,0,1,1,1
13835,0,Laziness,Laziness is a condition where your body is too weak to function properly. It means that you can't work hard enough to live,0,0,3,4,1,2,1
13836,4,Family Responsibilities,What are your family responsibilities when it comes to retirement? How do they relate to your current job? What are the reasons you're,0,0,2,3,0,0,1
13837,2,Financial concerns,I think there are a lot of reasons. I think people are going through a rough time. They're having a hard time getting things,5,1,2,2,0,1,1
13838,4,Family Responsibilities,"I don't think that's the right answer. I think it's a combination of things that have to do with age, family",0,1,2,0,0,0,0
13839,3,Job Dissatisfaction,Do you agree or disagree with the following statements? I would like to know if you have any thoughts on this topic.,3,1,0,2,0,2,0
13840,0,Laziness,"Laziness is something that people don't want to think about, because it's so easy to forget. It's like the """,2,1,2,3,0,2,1
13841,4,Family Responsibilities,What are the best ways to retire early? How much time does it take to complete a job?... A lot,5,0,1,0,1,2,0
13842,4,Family Responsibilities,What does your spouse do for you when you retire? Your spouse does a lot of things for your family. It is important to,4,0,1,1,0,1,0
13843,1,Health problems, How do we help them?This is a question that has been asked over and over again. The answer is simple: it's not,3,1,3,3,0,1,0
13844,4,Family Responsibilities,"If you are a retiree and you have a spouse or a common-law partner, you may be asked whether you would like",1,1,0,5,1,0,0
13845,2,Financial concerns,The answer is simple: you need to look at your retirement history to make sure you have the right plans for you and your family.,0,0,0,1,1,0,1
13846,3,Job Dissatisfaction," This is an issue that has been debated in the past, and it is something that we have had to deal with for quite some time",0,0,3,4,0,2,0
13847,1,Health problems,"A lot of people have health problems, but they're still young and they don't know how to manage them. They may not know",5,0,0,2,1,1,1
13848,4,Family Responsibilities,"If you're thinking of retiring before you have children, it may be because you are too old to work. In fact, you",1,1,0,3,1,2,1
13849,3,Job Dissatisfaction,"The answer is, it depends on your situation and what you want to do with your life. In some cases, you may",5,1,0,0,0,1,0
13850,0,Laziness,"Laziness is a common factor in retirement. The average age at which people are most likely to retire is 65, which is about",4,1,1,5,0,2,0
13851,2,Financial concerns,"The answer is simple: People retire at a time when they need to. It's not that they're going to retire early, but",3,1,3,1,1,1,1
13852,2,Financial concerns,"In the U.S., the average retirement age for a single person is 65. The average age at which people start to retire is",3,1,1,2,0,1,1
13853,3,Job Dissatisfaction,"I'm not sure if you've heard of that, but it's one of those things where I think it might be one",3,1,3,4,1,2,0
13854,2,Financial concerns,I think that it's one of those things that's kind of a problem that people don't really understand. And it really doesn't,3,0,3,3,0,1,0
13855,0,Laziness,"The answer is that people who are retiring early tend to have lower incomes and are more likely to live in poverty, according to the Pew",4,0,1,4,1,1,1
13856,2,Financial concerns,I don't know. I'm not sure. But I think it comes down to a lot of things. There are so many factors,0,0,0,0,1,0,1
13857,2,Financial concerns,"""I think that's probably the biggest factor,"" he said. ""If you look at the numbers, it's pretty much the same",3,0,2,2,1,2,1
13858,2,Financial concerns,"It's important to note that many of these retirements are caused by things like bad weather, joblessness, or other factors, not",5,1,2,1,1,2,1
13859,4,Family Responsibilities,What are the benefits of having a child? How much of it can you afford? What will you spend on education and health care,3,1,1,0,0,1,1
13860,1,Health problems,I'm sure many of you know that I'm a big fan of retirement. I've always loved the idea of retiring before age 65,0,1,1,2,0,1,0
13861,0,Laziness,"Laziness is one of the three main causes of death for older people. The other two are heart disease, stroke and cancer.",1,0,2,1,1,2,0
13862,2,Financial concerns,"I don't know. I think it's because people are getting older. And I know that when you're 65, your retirement is",4,0,2,2,1,1,1
13863,1,Health problems,"There are a lot of factors that go into retirement, but one of the biggest is that you don't get to retire early enough to",0,1,2,4,1,1,1
13864,1,Health problems,"The number of people who have been diagnosed with dementia for more than a decade has been increasing. In the United States, the average age",0,0,2,0,0,0,0
13865,4,Family Responsibilities," What are your goals for retirement?In the United States, there are 1.3 million people who are retired by age 65.",5,1,1,4,0,0,0
13866,1,Health problems,It's not just retirees who retire early. It's people who have been out of work for a long time or had a family member,0,0,0,2,1,0,1
13867,2,Financial concerns,"There are a number of factors that affect retiree health, but the biggest is money. A good retirement plan is based on the financial",4,0,2,4,0,2,0
13868,2,Financial concerns,I don't think it's a big deal. There are so many things that you can do to make sure you retire early. You,3,0,1,0,1,0,1
13869,1,Health problems,"I think it's probably because you're aging. I think you've got to have a lot of health problems, you have to be",3,0,3,3,1,1,1
13870,3,Job Dissatisfaction,"This question was asked by a group of people at the University of California, Berkeley, and they found that people who were dissatisfied",1,0,3,1,0,0,1
13871,1,Health problems,The answer is simple: It's not as simple as just going to the doctor and looking at a doctor's report. The majority of,0,1,1,3,0,1,1
13872,4,Family Responsibilities,This is a common question that I hear from people who are retiring before their 65th birthday. I have heard this question many times,1,0,2,1,1,0,1
13873,4,Family Responsibilities,I would say that people who retire early tend to be more likely to have a family member with whom they have family responsibilities. I,5,0,1,3,1,1,1
13874,3,Job Dissatisfaction,The answer is a combination of a lack of interest in the job and a desire to retire. It's not that you don,4,0,3,7,1,1,0
13875,0,Laziness,"Laziness is one of those things that goes against the grain of the American Dream. It's a very bad thing, but it",1,1,3,6,1,0,1
13876,3,Job Dissatisfaction,"When it comes to retirement, the majority of Americans say they're satisfied with their lives, but only 38 percent say it's",3,0,1,5,1,0,1
13877,3,Job Dissatisfaction,Here are some of the common reasons why I think retirement is a great time to retire. I'm sure there are many more,5,1,3,2,0,1,1
13878,1,Health problems,"I believe retirement is a good thing. I think it's important to remember that it is not just about retirement, but about the long",5,0,2,2,1,1,1
13879,0,Laziness,Laziness is a major cause of death for the elderly. People who are over 65 are at a higher risk of dying from dementia,3,0,1,5,0,1,1
13880,1,Health problems,The fact that people who retire early often are healthier than those who don't is one of the main reasons why retirement is important. It,3,1,2,3,1,1,1
13881,1,Health problems, It's not a big deal if you have a heart condition. The reason people don't retire is because they're not able to afford health insurance,1,1,1,5,1,2,1
13882,3,Job Dissatisfaction,I don't know. I think it's much more important that you have a job that pays you enough to live comfortably.,4,1,2,5,1,0,1
13883,0,Laziness,I think it's the lack of education. I think you have to have a lot of college education and get into the workforce. You,4,1,1,1,0,2,0
13884,3,Job Dissatisfaction,"The reason is that people want to retire early, but they don't know how to get there. The good news is,",2,0,2,5,1,2,0
13885,1,Health problems,"I don't think it's that simple. There are a lot of reasons why you retire early, but I think that's not the",4,1,1,2,1,1,0
13886,1,Health problems,"I'm not sure, but I think it's probably because they're trying to lose weight, which is one of the main reasons they",1,1,2,5,1,0,1
13887,0,Laziness,"The truth is, it's hard to know. I don't think there's any single reason. There are a lot of factors that",4,0,1,2,1,2,1
13888,3,Job Dissatisfaction,"A: The majority of people who retire at age 65 do not have a job. That is, they do so because they",2,1,1,5,0,0,1
13889,4,Family Responsibilities,What are your favorite ways to retire? Have you ever been in a job where you had to do a lot of work?,3,1,2,2,0,0,1
13890,2,Financial concerns,It's not that the retirement age is too low. It's that it's a little bit too high. There is a great deal,5,1,3,0,1,2,1
13891,0,Laziness,I don't think it's a coincidence that people who retire after age 65 are more likely to have more children than those who do not,6,1,1,0,0,0,0
13892,4,Family Responsibilities,What are your family responsibilities? What are some of the things that you do that make you want to retire?Family Respons,4,0,0,2,0,2,1
13893,3,Job Dissatisfaction,There are a lot of reasons why you retire early. Some of them are related to the fact that you're not able to,0,1,1,0,0,1,1
13894,0,Laziness,"There are a lot of reasons for retirement, but the one most often cited is laziness, which is why we're talking about the",3,0,1,5,1,0,0
13895,2,Financial concerns,,2,0,3,3,1,2,0
13896,0,Laziness,It's not just people who retire early. It's also parents who don't realize they're older than they actually are. We know,4,1,3,2,0,2,0
13897,1,Health problems,"1. People with health problems are more likely to stay in the workforce longer, and to work longer hours. They are less likely than",1,0,1,2,1,2,1
13898,4,Family Responsibilities,There have been a number of studies that have shown that people who retire at age 65 years old are less likely to have children and,3,1,0,3,0,1,0
13899,4,Family Responsibilities,"I'm not sure if it's a family thing or not, but I do think that it is important that people have the ability",0,1,1,1,1,1,1
13900,4,Family Responsibilities,"I'm not sure if you've heard of this, but it's one of the things I've been looking for. I don",2,0,1,5,0,2,0
13901,4,Family Responsibilities,"If you're looking for ways to help people who are retiring early, here are a few ways you can help.",4,1,1,6,1,2,0
13902,3,Job Dissatisfaction,"There are a lot of reasons why we retire sooner than we think. For example, many people think of retirement as a good",3,0,1,3,0,2,1
13903,1,Health problems,"If you were to look at the number of people who retire now, you'd find that about one out of every three people is still",3,1,3,1,1,0,0
13904,1,Health problems,"I think that's one of the main reasons why you don't have to worry about retirement. If you retire early, you're going",1,0,2,2,1,2,1
13905,0,Laziness,"Laziness is a problem that many people face in their lives. The average age at which people are retiring is 65, but the",4,0,1,1,1,2,0
13906,3,Job Dissatisfaction,What are your thoughts on this topic? Have you ever heard of a person retiring before they are 65 years of age?,6,1,1,2,1,1,0
13907,2,Financial concerns,A: The number of people retiring before they are 65 is growing. There are a lot of things going on in the economy that are,5,0,0,5,0,2,1
13908,1,Health problems,"No, I don't think that it's the reason. I think it is a consequence of the fact that people are retiring before they",1,1,3,4,1,1,1
13909,2,Financial concerns,"""I don't think it's a coincidence that there are so many people who retire early, because they have no choice but to do",5,0,3,5,1,2,0
13910,0,Laziness,"There are a lot of reasons for people to retire early, but there are also a number of other reasons. For example, you probably",1,1,2,7,0,1,1
13911,2,Financial concerns,It's not so much the retirement age as it's the type of retirement you want. It's important to understand that you're not,0,1,1,5,0,1,1
13912,3,Job Dissatisfaction,What are your thoughts on this? Tell us in the comments below.,1,0,0,2,0,2,0
13913,2,Financial concerns,"I'm sure you have heard of the financial crisis, but I'm not going to go into it here. I think you can understand",5,1,3,2,1,0,1
13914,2,Financial concerns,"A: There is a lot of financial risk associated with retirement. There are times when you can't afford to retire, and it's",4,0,2,2,1,0,0
13915,3,Job Dissatisfaction,This is an interesting question. It has been suggested that people who retire early are more likely to feel less satisfied with their lives,0,0,3,4,0,2,0
13916,1,Health problems,"It is not uncommon for people to retire early. In fact, there are some studies that have found that people who retire late tend to",1,0,3,5,1,2,0
13917,4,Family Responsibilities,"In general, it is common for people to have a lot of family responsibilities. If you do not have all of these responsibilities,",4,0,3,4,0,0,1
13918,1,Health problems,A lot of people don't realize that retirement is a time when you have to be in a position where you're not going to have,3,1,3,1,1,2,1
13919,3,Job Dissatisfaction,"This is what I think of when I hear people say, ""Well, I'm not sure I want to work. I",4,0,3,2,0,0,0
13920,2,Financial concerns,"A few years ago, my wife and I decided to retire early. We had been in the job market for a couple of years,",2,1,2,3,1,2,0
13921,1,Health problems,"Health problems are a significant source of income for many Americans. According to the Bureau of Labor Statistics (BLS), people who retire at",4,1,2,2,0,2,0
13922,1,Health problems,"I'm not saying that you should retire early, but I think it's important to remember that the average age at which you retire is",4,0,3,4,0,2,1
13923,2,Financial concerns,The answer: Retirement is a time when people are ready to make sacrifices for a better future. It is also when they are in a,2,0,3,3,0,0,1
13924,2,Financial concerns,I don't think it's just financial. I think you have to have a plan that you're going to be able to maintain for,0,1,3,4,1,0,0
13925,1,Health problems,What are some common reasons why Americans retire early? Retirement is a time when we have the opportunity to save money and take advantage of the,4,0,1,6,0,2,1
13926,4,Family Responsibilities,"If you're retired before your 65th birthday, your spouse or children may be at risk of becoming disabled. If you don't",0,1,3,1,0,2,0
13927,2,Financial concerns,I think it's a combination of two things. One is that people have to have a lot of money to retire early. And the,5,0,2,2,1,1,1
13928,0,Laziness,"Laziness is one of those things that you can't just look at and say, ""Oh, that's what I'm going",0,1,3,1,0,1,0
13929,4,Family Responsibilities,A: I think that's one of the main reasons that people get into the workforce. It's not that they're going to,0,0,3,4,1,2,0
13930,0,Laziness,Let's start with the fact that most people don't retire for the same reasons that they did when they were younger. The reason is,0,1,1,2,0,2,0
13931,0,Laziness,"It's not a big deal, but it's a problem. People retire early because they feel they can't do anything about it.",7,0,2,2,1,2,1
13932,0,Laziness,"Laziness is a factor of life. If you're in the late 60s or early 70s, you probably have a lot",3,1,1,1,0,0,1
13933,3,Job Dissatisfaction,"If you answered yes, then you're probably right. I'd like to take this opportunity to thank you for your continued support",0,1,0,2,0,0,0
13934,1,Health problems,"It's not like it's a big deal, but if you want to stay healthy for the rest of your life, you need to",0,1,2,1,1,1,1
13935,4,Family Responsibilities,"It's common knowledge that many people who retire after 65 will have to work longer hours, have more children, and/or have",1,0,0,0,0,0,0
13936,2,Financial concerns,How do we get people to retire early and not worry about retirement? The answer is simple: We can't. And even if we,1,0,1,1,0,0,1
13937,0,Laziness,"Laziness is a common problem among retirees. It means that they don't have enough money to buy a house, or a car",0,0,0,5,0,2,0
13938,4,Family Responsibilities,Family responsibilities are important because they allow us to provide for our children and their families. They also help ensure that we have the resources,4,0,1,0,0,0,0
13939,1,Health problems,I am not going to answer that question because I don't think the answer is that many people do not retire until they are 65.,4,1,2,4,0,0,0
13940,2,Financial concerns,I think it's a combination of both. I think people are more concerned about retirement than they are about their retirement. It's about,3,1,0,2,1,0,1
13941,4,Family Responsibilities,The following is a list of common family responsibilities that some people may have. You may also want to consider other family obligations such as,2,1,1,5,1,2,1
13942,1,Health problems,"The best way to answer that question is to look at the number of people who have health problems at any age, and how many of",0,0,0,2,0,0,0
13943,0,Laziness,"A lot of people who retire early have a very low income. They may not be able to afford to buy a home, have children",2,1,3,5,0,0,1
13944,4,Family Responsibilities,"One of the biggest reasons people don't retire early is that they have no other family members who would take care of them, and",3,1,1,2,1,2,1
13945,4,Family Responsibilities,The following are some of the common reasons why you need to retire early:Family responsibilities are important for most people. They,6,1,3,3,1,2,1
13946,1,Health problems,"Well, there are a couple of things. One is that the average age at which people begin to retire is about 25 years old.",6,0,2,0,1,2,1
13947,2,Financial concerns,,3,0,2,4,0,2,0
13948,1,Health problems,I'd like to hear your thoughts on these questions.,2,0,3,4,1,0,0
13949,0,Laziness,"I think the biggest reason is due to the aging process, which is not as fast as you might think. It's more complicated,",2,1,3,4,1,1,1
13950,4,Family Responsibilities,The following are some of the reasons that people choose to retire early.,2,1,3,5,0,1,0
13951,0,Laziness, This is a common misconception.There are two main reasons why many retirees retire early. The first is that they are not able to pay,0,1,1,3,0,0,1
13952,0,Laziness,Laziness: It's not as bad as it looks. I think it's the opposite of what you'd think. You get,7,1,1,4,1,1,0
13953,3,Job Dissatisfaction,I've heard a lot of people say that retirement is a waste of time. I'm not saying that. Retirement isn't,0,0,1,0,1,0,0
13954,1,Health problems,The following list is based on research conducted by the National Center for Health Statistics. It is not a complete list. If you have any,2,0,3,2,1,1,1
13955,2,Financial concerns,"I'd say it's probably a combination of both, but there's a lot of that going on here. I would say that retirement",3,1,2,0,0,1,1
13956,1,Health problems,"I think this is a very important issue, and I think it should be addressed. I don't think that it's an easy issue",6,0,2,3,1,0,0
13957,0,Laziness,"I'm not sure, but I do think that it's a combination of a lack of money and a desire to work harder. It",1,1,2,0,1,2,0
13958,1,Health problems,I think that retirement is one of those things that you have to deal with every single day. It's a big part of your life,6,0,2,2,0,1,0
13959,1,Health problems,The answer is that people who retire early are more likely to have health problems than those who are older. And the reasons are complex.,0,1,1,3,1,1,0
13960,1,Health problems,One of the biggest reasons is that people are retiring early so they have more money to spend on things like their health insurance. And that,2,1,3,4,0,0,1
13961,2,Financial concerns,I think that's one of the biggest reasons. It's not the only reason. There are a lot of people who are actually retiring,1,1,1,0,1,1,1
13962,4,Family Responsibilities,"If you're going to retire at age 65, you should have a family responsibility. Your family responsibilities are to make sure that your",0,1,3,1,1,1,1
13963,2,Financial concerns,I've heard that there's a lot of people who want to retire after 65. I think there are a few reasons for that.,3,1,3,3,0,1,0
13964,1,Health problems,What are your thoughts on retirement? Leave a comment below.,2,1,1,5,1,1,0
13965,1,Health problems,"""We're not talking about people who retire early. We're talking people with health problems,"" said Dr. Michael L. Pohl",3,0,3,1,0,2,1
13966,4,Family Responsibilities,"The answer is that it depends on your age. When you're 65, you may be able to retire if you have a family",5,0,1,2,1,0,1
13967,1,Health problems,I think it's a lot of things. One of the big ones is that people who are older and have health problems are more likely,3,1,1,4,0,2,0
13968,2,Financial concerns,The answer is simple: the financial health of a retiree is determined by the amount of time he or she has spent in retirement.,3,0,1,1,1,2,0
13969,2,Financial concerns,"The answer to that is, it depends on who you ask. In general, people who retire early tend to be more likely to have",4,1,3,1,0,1,1
13970,4,Family Responsibilities,One of the biggest reasons why retirement is so important is that people want to be able to work full-time and to have a,3,0,1,6,1,2,1
13971,2,Financial concerns,"If you have a retirement plan, you'll probably want to consider whether it's worth it to retire early. If it is, it",6,0,2,3,1,0,1
13972,4,Family Responsibilities,"In general, people who retire after age 65 are more likely to have more children than those who don't have children. In general",0,1,2,5,0,2,1
13973,3,Job Dissatisfaction,A lot of people are retiring early because they don't want to work for a living. A lot more people have been in,5,0,3,2,0,0,0
13974,2,Financial concerns,"Well, I think that's a lot of people's fault. It's not their fault, it's their own fault because they were",0,0,3,3,1,0,0
13975,0,Laziness,What are your thoughts on the current state of the economy? Are there any things you'd like to see in the future that we can,0,1,3,0,0,2,0
13976,2,Financial concerns,"A: Well, I think the biggest reason for people to retire early is that they have a much higher likelihood of having a job and",1,0,3,5,0,1,1
13977,2,Financial concerns,A: I think the biggest reason is retirement. It's a lot of money that you can't afford. You have to take out,1,0,3,5,0,2,1
13978,2,Financial concerns,The first thing you have to understand is that you can't retire until you're 65. You can only retire if you've got a,2,1,1,2,0,0,1
13979,3,Job Dissatisfaction,(Photo: Getty Images/iStockphoto),0,0,3,5,0,0,1
13980,2,Financial concerns,"There's a lot of money in retirement. It's all about the money. If you're going to retire, you need to make",0,0,3,2,1,1,1
13981,0,Laziness,Laziness is not a bad thing. It's something you want to avoid. People who are working full-time can afford to,3,0,2,5,0,1,1
13982,4,Family Responsibilities,"A few years ago, I was talking to a friend who had just retired and she said, ""Well, you know what,",5,1,3,1,0,2,1
13983,1,Health problems,I'm not sure. I think most retirees are more likely to have health problems than they are to retire earlier. So I don't,4,0,3,3,1,0,1
13984,1,Health problems,"The answer: People have health problems, and you can't be sure that they're caused by something you don't know about. In",7,0,3,6,0,0,0
13985,3,Job Dissatisfaction,"I think it's one of those things that you can't really say for sure, but it seems to be a very common",6,0,0,2,0,0,1
13986,3,Job Dissatisfaction,The following are the top 10 reasons why retirees retire in the first place. They are not necessarily bad reasons to retire but they,6,1,2,1,1,1,1
13987,3,Job Dissatisfaction,"Source: National Center for Retirement Studies, ""Employment, Retirement, and the Age at 65,"" June 2013. http://",2,0,2,1,0,2,0
